time	timeerr1	timeerr2	flux	fluxerr1	fluxerr2
30.1810000133514	0.02	-0.02	1.28369032106459e-06	9.17477742534034e-08	-9.17477742534034e-08
30.2210000050068	0.02	-0.02	4.07401257405478e-07	2.96523342795064e-08	-2.96523342795064e-08
30.2610000264645	0.02	-0.02	4.2512198720711e-07	3.53441006153318e-08	-3.53441006153318e-08
30.3010000181198	0.02	-0.02	7.76983554396462e-07	5.65267938466877e-08	-5.65267938466877e-08
30.3410000097752	0.02	-0.02	4.5844994774618e-07	3.59503932069437e-08	-3.59503932069437e-08
30.3810000014305	0.02	-0.02	1.59113185185069e-07	1.06642513853058e-08	-1.06642513853058e-08
30.4210000228882	0.02	-0.02	2.51820816309494e-06	1.78998536036259e-07	-1.78998536036259e-07
30.4610000145435	0.02	-0.02	3.67863238753394e-07	3.02983104137648e-08	-3.02983104137648e-08
30.5010000061989	0.02	-0.02	2.8729218171783e-07	2.23593985908165e-08	-2.23593985908165e-08
30.5409999978542	0.02	-0.02	8.92279001507541e-07	7.0084202763831e-08	-7.0084202763831e-08
30.5810000193119	0.02	-0.02	4.93565744890666e-07	4.20092100943197e-08	-4.20092100943197e-08
30.6210000109673	0.02	-0.02	3.60630832478798e-07	2.77381639315177e-08	-2.77381639315177e-08
30.6610000026226	0.02	-0.02	7.88403001800791e-07	5.64468042325438e-08	-5.64468042325438e-08
30.7010000240803	0.02	-0.02	1.19552237825069e-06	9.9707860064605e-08	-9.9707860064605e-08
30.7410000157356	0.02	-0.02	5.45714912531732e-07	4.16827545552969e-08	-4.16827545552969e-08
30.781000007391	0.02	-0.02	5.72600512420927e-07	5.12706657484039e-08	-5.12706657484039e-08
30.8209999990463	0.02	-0.02	2.31225589387409e-07	1.83934367222433e-08	-1.83934367222433e-08
30.861000020504	0.02	-0.02	1.98047536739115e-07	1.59408358318457e-08	-1.59408358318457e-08
30.9010000121593	0.02	-0.02	5.72961239728991e-07	4.72709130428753e-08	-4.72709130428753e-08
30.9410000038147	0.02	-0.02	4.43901224378516e-07	3.53273921537959e-08	-3.53273921537959e-08
30.9810000252724	0.02	-0.02	1.74698019250885e-06	1.41256159979399e-07	-1.41256159979399e-07
31.0210000169277	0.02	-0.02	8.16852842703991e-07	6.60950525237214e-08	-6.60950525237214e-08
31.0610000085831	0.02	-0.02	1.2682008193399e-07	1.0602351710964e-08	-1.0602351710964e-08
31.1010000002384	0.02	-0.02	1.48534857898531e-07	1.1397993194663e-08	-1.1397993194663e-08
31.1410000216961	0.02	-0.02	3.89768905006675e-07	3.09914139412514e-08	-3.09914139412514e-08
31.1810000133514	0.02	-0.02	3.86402565287875e-07	3.20007263835494e-08	-3.20007263835494e-08
31.2210000050068	0.02	-0.02	1.34426627296534e-06	1.24843440254931e-07	-1.24843440254931e-07
31.2610000264645	0.02	-0.02	4.63049695271532e-07	4.07420337645437e-08	-4.07420337645437e-08
31.3010000181198	0.02	-0.02	2.40515814599775e-06	1.88029427450757e-07	-1.88029427450757e-07
31.3410000097752	0.02	-0.02	5.00771100767504e-07	3.8569363027722e-08	-3.8569363027722e-08
31.3810000014305	0.02	-0.02	5.96072604541703e-07	4.86919219203824e-08	-4.86919219203824e-08
31.4210000228882	0.02	-0.02	1.71661531887529e-07	1.46210513770013e-08	-1.46210513770013e-08
31.4610000145435	0.02	-0.02	1.96061053361429e-07	1.86495395319322e-08	-1.86495395319322e-08
31.5010000061989	0.02	-0.02	1.29237321174234e-07	1.12035534158769e-08	-1.12035534158769e-08
31.5409999978542	0.02	-0.02	1.61764859520772e-06	1.37799502478383e-07	-1.37799502478383e-07
31.5810000193119	0.02	-0.02	3.13016689688962e-07	2.91298613652509e-08	-2.91298613652509e-08
31.6210000109673	0.02	-0.02	6.12699508348867e-07	5.61198919212769e-08	-5.61198919212769e-08
31.6610000026226	0.02	-0.02	1.93421488250012e-07	1.75222547307608e-08	-1.75222547307608e-08
31.7010000240803	0.02	-0.02	2.96886412356791e-07	2.55690167390206e-08	-2.55690167390206e-08
31.7410000157356	0.02	-0.02	8.67843239081576e-07	8.43223872883444e-08	-8.43223872883444e-08
31.781000007391	0.02	-0.02	6.40043849232007e-08	5.69166550442788e-09	-5.69166550442788e-09
31.8209999990463	0.02	-0.02	7.92376253963874e-07	7.07569699811122e-08	-7.07569699811122e-08
31.861000020504	0.02	-0.02	2.94783892345264e-07	2.72275296495448e-08	-2.72275296495448e-08
31.9010000121593	0.02	-0.02	2.66145876591978e-07	2.59954888275603e-08	-2.59954888275603e-08
31.9410000038147	0.02	-0.02	1.30573072569983e-06	1.21155848978981e-07	-1.21155848978981e-07
31.9810000252724	0.02	-0.02	4.01857357335948e-08	3.53398523193922e-09	-3.53398523193922e-09
32.0210000169277	0.02	-0.02	2.05759181064244e-07	2.00982059581634e-08	-2.00982059581634e-08
32.0610000085831	0.02	-0.02	2.72808969751258e-07	2.23459866300766e-08	-2.23459866300766e-08
32.1010000002384	0.02	-0.02	4.11303872771443e-07	3.9293149598101e-08	-3.9293149598101e-08
32.1410000216961	0.02	-0.02	3.58268578290294e-07	3.79570429743001e-08	-3.79570429743001e-08
32.1810000133514	0.02	-0.02	2.65156715549649e-06	2.69044081076193e-07	-2.69044081076193e-07
32.2210000050068	0.02	-0.02	2.9326392137984e-07	2.9704970065453e-08	-2.9704970065453e-08
32.2610000264645	0.02	-0.02	4.16959843834902e-07	3.67194361939164e-08	-3.67194361939164e-08
32.3010000181198	0.02	-0.02	2.19846484480565e-07	2.56074050173382e-08	-2.56074050173382e-08
32.3410000097752	0.02	-0.02	2.76896927368306e-07	2.94203548697627e-08	-2.94203548697627e-08
32.3810000014305	0.02	-0.02	1.89112724488116e-07	2.09015391756057e-08	-2.09015391756057e-08
32.4210000228882	0.02	-0.02	2.55742719751731e-06	3.37749219933823e-07	-3.37749219933823e-07
32.4610000145435	0.02	-0.02	6.96518563196607e-08	7.1696859681105e-09	-7.1696859681105e-09
32.5010000061989	0.02	-0.02	7.85661063045129e-08	9.48990834859977e-09	-9.48990834859977e-09
32.5409999978542	0.02	-0.02	2.09129548528062e-07	2.46564544986264e-08	-2.46564544986264e-08
32.5810000193119	0.02	-0.02	1.39123915588492e-07	1.61285832414674e-08	-1.61285832414674e-08
32.6210000109673	0.02	-0.02	1.87359495848304e-07	1.80027605904272e-08	-1.80027605904272e-08
32.6610000026226	0.02	-0.02	2.06498294027016e-08	2.42979420100002e-09	-2.42979420100002e-09
32.7010000240803	0.02	-0.02	1.83111338198468e-07	2.23467586715758e-08	-2.23467586715758e-08
32.7410000157356	0.02	-0.02	4.41674134331296e-07	4.72863817088096e-08	-4.72863817088096e-08
32.781000007391	0.02	-0.02	4.27690479378459e-07	5.42078484907607e-08	-5.42078484907607e-08
32.8209999990463	0.02	-0.02	3.24515102724068e-07	3.7375410645768e-08	-3.7375410645768e-08
32.861000020504	0.02	-0.02	4.67000542080355e-07	4.93104075892116e-08	-4.93104075892116e-08
32.9010000121594	0.02	-0.02	2.37641688031031e-07	2.6723338613312e-08	-2.6723338613312e-08
32.9410000038147	0.02	-0.02	3.54653366963764e-07	3.44131449001419e-08	-3.44131449001419e-08
32.9810000252724	0.02	-0.02	3.56032233239324e-07	4.32722211468847e-08	-4.32722211468847e-08
33.0210000169277	0.02	-0.02	9.63948217465069e-07	1.06946121895885e-07	-1.06946121895885e-07
33.0610000085831	0.02	-0.02	3.29410169556429e-06	4.35455045834547e-07	-4.35455045834547e-07
33.1010000002384	0.02	-0.02	2.69570430934719e-06	3.05555986420646e-07	-3.05555986420646e-07
33.1410000216961	0.02	-0.02	3.26663283229969e-07	4.68111464635883e-08	-4.68111464635883e-08
33.1810000133514	0.02	-0.02	9.6746401597437e-08	1.3425478639359e-08	-1.3425478639359e-08
33.2210000050068	0.02	-0.02	5.97083274206945e-08	7.38813602923954e-09	-7.38813602923954e-09
33.2610000264645	0.02	-0.02	7.46044073048011e-08	1.35754555262179e-08	-1.35754555262179e-08
33.3010000181198	0.02	-0.02	6.00792792657261e-07	7.11072736450736e-08	-7.11072736450736e-08
33.3410000097752	0.02	-0.02	3.79679119349399e-07	4.82885008467911e-08	-4.82885008467911e-08
33.3810000014305	0.02	-0.02	1.28288842068532e-07	1.63195570597193e-08	-1.63195570597193e-08
33.4210000228882	0.02	-0.02	1.11976728442914e-06	1.90229798382623e-07	-1.90229798382623e-07
33.4610000145435	0.02	-0.02	5.40107653411874e-07	6.52457696329288e-08	-6.52457696329288e-08
33.5010000061989	0.02	-0.02	4.69901051643598e-07	5.93242750352016e-08	-5.93242750352016e-08
33.5409999978542	0.02	-0.02	3.40362465217874e-07	5.11249146586862e-08	-5.11249146586862e-08
33.5810000193119	0.02	-0.02	3.0548358828272e-07	3.68623785317167e-08	-3.68623785317167e-08
33.6210000109673	0.02	-0.02	1.91521569228173e-07	2.52517078646181e-08	-2.52517078646181e-08
33.6610000026226	0.02	-0.02	2.15210762031706e-07	2.86198950503445e-08	-2.86198950503445e-08
33.7010000240803	0.02	-0.02	2.30135972618266e-07	2.86288808356838e-08	-2.86288808356838e-08
33.7410000157356	0.02	-0.02	3.14607247872225e-07	4.22949914031629e-08	-4.22949914031629e-08
33.781000007391	0.02	-0.02	4.30792814046673e-07	6.02927908481731e-08	-6.02927908481731e-08
33.8209999990463	0.02	-0.02	2.81719949831019e-07	3.75452159862409e-08	-3.75452159862409e-08
33.861000020504	0.02	-0.02	4.03438711572072e-07	4.86740624267901e-08	-4.86740624267901e-08
33.9010000121594	0.02	-0.02	8.03596823372149e-07	1.08232552438074e-07	-1.08232552438074e-07
33.9410000038147	0.02	-0.02	1.1862419982168e-06	1.75265707725873e-07	-1.75265707725873e-07
33.9810000252724	0.02	-0.02	1.38682048206588e-06	2.1394432270082e-07	-2.1394432270082e-07
34.0210000169277	0.02	-0.02	1.05193016902852e-06	1.44757219316928e-07	-1.44757219316928e-07
34.0610000085831	0.02	-0.02	4.9577932665071e-07	6.17299370366741e-08	-6.17299370366741e-08
34.1010000002384	0.02	-0.02	1.82961277649595e-07	2.6356720341235e-08	-2.6356720341235e-08
34.1410000216961	0.02	-0.02	2.64768834352063e-07	3.58816951855128e-08	-3.58816951855128e-08
34.1810000133514	0.02	-0.02	3.41687249521883e-07	4.63420926451611e-08	-4.63420926451611e-08
34.2210000050068	0.02	-0.02	2.68558161699485e-07	3.37942571077239e-08	-3.37942571077239e-08
34.2610000264645	0.02	-0.02	1.4911653611116e-07	2.55448029634944e-08	-2.55448029634944e-08
34.3010000181198	0.02	-0.02	4.60185630817617e-07	6.85060374755833e-08	-6.85060374755833e-08
34.3410000097752	0.02	-0.02	1.29189603336835e-06	1.70126176133012e-07	-1.70126176133012e-07
34.3810000014305	0.02	-0.02	2.203707982843e-07	2.52733558797642e-08	-2.52733558797642e-08
34.4210000228882	0.02	-0.02	1.01298649597461e-07	1.58370660836458e-08	-1.58370660836458e-08
34.4610000145435	0.02	-0.02	2.65065035068074e-07	3.29693999490451e-08	-3.29693999490451e-08
34.5010000061989	0.02	-0.02	3.22024975224342e-07	4.72224378226038e-08	-4.72224378226038e-08
34.5409999978542	0.02	-0.02	2.74929460501015e-07	4.17331301247863e-08	-4.17331301247863e-08
34.5810000193119	0.02	-0.02	3.91260359897109e-07	5.25896419539072e-08	-5.25896419539072e-08
34.6210000109673	0.02	-0.02	7.41893174145356e-07	7.90100164989192e-08	-7.90100164989192e-08
34.6610000026226	0.02	-0.02	6.26334442689179e-07	7.20573607762045e-08	-7.20573607762045e-08
34.7010000240803	0.02	-0.02	4.73821032872292e-07	6.64756704429154e-08	-6.64756704429154e-08
34.7410000157356	0.02	-0.02	4.36782132755607e-07	7.50666903118835e-08	-7.50666903118835e-08
34.781000007391	0.02	-0.02	4.5073713952686e-07	5.73026297075417e-08	-5.73026297075417e-08
34.8209999990463	0.02	-0.02	1.92202482716995e-07	2.97866845819405e-08	-2.97866845819405e-08
34.861000020504	0.02	-0.02	1.69460016441878e-07	1.98791196850097e-08	-1.98791196850097e-08
34.9010000121594	0.02	-0.02	9.16400633971589e-08	1.40763511689188e-08	-1.40763511689188e-08
34.9410000038147	0.02	-0.02	1.21522334557663e-07	1.62692935679645e-08	-1.62692935679645e-08
34.9810000252724	0.02	-0.02	1.97437973125717e-07	2.59493029612156e-08	-2.59493029612156e-08
35.0210000169277	0.02	-0.02	1.28915915987882e-07	1.5789911710731e-08	-1.5789911710731e-08
35.0610000085831	0.02	-0.02	7.77496323419894e-08	1.35344660024931e-08	-1.35344660024931e-08
35.1010000002384	0.02	-0.02	1.31271137182762e-07	1.7571018486143e-08	-1.7571018486143e-08
35.1410000216961	0.02	-0.02	1.51140331146567e-07	1.73689459287129e-08	-1.73689459287129e-08
35.1810000133514	0.02	-0.02	9.57521747445986e-08	1.41678735167376e-08	-1.41678735167376e-08
35.2210000050068	0.02	-0.02	2.74428567103196e-07	3.4129066656138e-08	-3.4129066656138e-08
35.2610000264645	0.02	-0.02	1.56770748975676e-06	1.98347094653156e-07	-1.98347094653156e-07
35.3010000181198	0.02	-0.02	1.58611463974263e-06	1.92336406741466e-07	-1.92336406741466e-07
35.3410000097752	0.02	-0.02	3.42749409176805e-07	4.16738934320083e-08	-4.16738934320083e-08
35.3810000014305	0.02	-0.02	6.84002392310745e-08	8.86278236926427e-09	-8.86278236926427e-09
35.4210000228882	0.02	-0.02	1.91873417730174e-07	2.53785903130962e-08	-2.53785903130962e-08
35.4610000145435	0.02	-0.02	4.91533791349126e-07	6.51513444850955e-08	-6.51513444850955e-08
35.5010000061989	0.02	-0.02	6.81472488070571e-07	1.06833093633397e-07	-1.06833093633397e-07
35.5409999978542	0.02	-0.02	8.10918361636747e-07	1.20645225927907e-07	-1.20645225927907e-07
35.5810000193119	0.02	-0.02	7.36298540160032e-07	1.04465770136979e-07	-1.04465770136979e-07
35.6210000109673	0.02	-0.02	5.40161658019757e-07	8.3242915911779e-08	-8.3242915911779e-08
35.6610000026226	0.02	-0.02	3.66832428178832e-07	6.59501831706536e-08	-6.59501831706536e-08
35.7010000240803	0.02	-0.02	4.46192644326072e-07	5.02049264071043e-08	-5.02049264071043e-08
35.7410000157356	0.02	-0.02	2.69616063866484e-07	3.4749789720477e-08	-3.4749789720477e-08
35.781000007391	0.02	-0.02	2.0178651328108e-07	3.06517303147162e-08	-3.06517303147162e-08
35.8209999990463	0.02	-0.02	1.90282670960509e-07	2.69827134497343e-08	-2.69827134497343e-08
35.861000020504	0.02	-0.02	1.44654636002488e-07	2.53471083289757e-08	-2.53471083289757e-08
35.9010000121594	0.02	-0.02	1.49648470145365e-07	2.57029683266769e-08	-2.57029683266769e-08
35.9410000038147	0.02	-0.02	1.96876455094406e-07	2.50337059039936e-08	-2.50337059039936e-08
35.9810000252724	0.02	-0.02	1.15125113396978e-06	1.45813336880461e-07	-1.45813336880461e-07
36.0210000169277	0.02	-0.02	1.05315953895075e-06	1.61139300719263e-07	-1.61139300719263e-07
36.0610000085831	0.02	-0.02	2.48595107430801e-07	3.54123492418267e-08	-3.54123492418267e-08
36.1010000002384	0.02	-0.02	8.63698961538998e-08	1.28036241773048e-08	-1.28036241773048e-08
36.1410000216961	0.02	-0.02	3.94433974391804e-08	7.55524999353149e-09	-7.55524999353149e-09
36.1810000133514	0.02	-0.02	7.90466214245614e-08	9.87311181474073e-09	-9.87311181474073e-09
36.2210000050068	0.02	-0.02	1.37726919928457e-07	2.31588560083296e-08	-2.31588560083296e-08
36.2610000264645	0.02	-0.02	1.19409718367106e-07	2.50037403931142e-08	-2.50037403931142e-08
36.3010000181198	0.02	-0.02	1.01509508340929e-07	1.32773683386287e-08	-1.32773683386287e-08
36.3410000097752	0.02	-0.02	1.24006456586509e-07	2.28658603304381e-08	-2.28658603304381e-08
36.3810000014305	0.02	-0.02	6.35321561726429e-07	1.07393007060486e-07	-1.07393007060486e-07
36.4210000228882	0.02	-0.02	1.05596224308835e-06	1.59176605129473e-07	-1.59176605129473e-07
36.4610000145435	0.02	-0.02	5.29569498059889e-07	9.26495070174156e-08	-9.26495070174156e-08
36.5010000061989	0.02	-0.02	4.36006334800101e-07	7.55293173977005e-08	-7.55293173977005e-08
36.5409999978542	0.02	-0.02	5.21916154088599e-07	8.4600532796204e-08	-8.4600532796204e-08
36.5810000193119	0.02	-0.02	1.077160308077e-06	1.47777618378332e-07	-1.47777618378332e-07
36.6210000109673	0.02	-0.02	2.85878799128816e-06	4.5759120850178e-07	-4.5759120850178e-07
36.6610000026226	0.02	-0.02	2.13740699277791e-06	4.19074779338132e-07	-4.19074779338132e-07
36.7010000240803	0.02	-0.02	6.48732472655923e-07	1.25910874847825e-07	-1.25910874847825e-07
36.7410000157356	0.02	-0.02	4.05287131535482e-07	5.6929937745473e-08	-5.6929937745473e-08
36.781000007391	0.02	-0.02	2.98786416268398e-07	5.11456191330606e-08	-5.11456191330606e-08
36.8209999990463	0.02	-0.02	3.9460684445865e-07	6.03932284307738e-08	-6.03932284307738e-08
36.861000020504	0.02	-0.02	4.52847857058245e-07	8.31030569716856e-08	-8.31030569716856e-08
36.9010000121594	0.02	-0.02	7.46481698498645e-07	1.19122210391657e-07	-1.19122210391657e-07
36.9410000038147	0.02	-0.02	3.99393055676789e-07	8.31914275050178e-08	-8.31914275050178e-08
36.9810000252724	0.02	-0.02	4.06927549773223e-07	5.78799848089619e-08	-5.78799848089619e-08
37.0210000169277	0.02	-0.02	1.56760253623951e-07	3.21915564761826e-08	-3.21915564761826e-08
37.0610000085831	0.02	-0.02	6.23023272057185e-08	1.63657426917825e-08	-1.63657426917825e-08
37.1010000002384	0.02	-0.02	9.45575308356391e-08	1.8482084674507e-08	-1.8482084674507e-08
37.1410000216961	0.02	-0.02	8.78494257940695e-08	2.1737445106586e-08	-2.1737445106586e-08
37.1810000133514	0.02	-0.02	1.27756625883799e-07	2.55391409319967e-08	-2.55391409319967e-08
37.2210000050068	0.02	-0.02	1.31569376373893e-07	2.46672251836046e-08	-2.46672251836046e-08
37.2610000264645	0.02	-0.02	1.39502848625022e-07	2.43577202590425e-08	-2.43577202590425e-08
37.3010000181198	0.02	-0.02	1.36219279924795e-07	3.55196175672641e-08	-3.55196175672641e-08
37.3410000097752	0.02	-0.02	3.39308222490423e-07	7.56738502028485e-08	-7.56738502028485e-08
37.3810000014305	0.02	-0.02	6.93557041989198e-07	1.659672198904e-07	-1.659672198904e-07
37.4210000228882	0.02	-0.02	8.03377850287385e-07	1.75806195986819e-07	-1.75806195986819e-07
37.4610000145435	0.02	-0.02	4.59540609643479e-07	8.03057103617409e-08	-8.03057103617409e-08
37.5010000061989	0.02	-0.02	1.5984656681371e-07	3.28180569984227e-08	-3.28180569984227e-08
37.5409999978542	0.02	-0.02	1.70953783450419e-07	3.18018514537711e-08	-3.18018514537711e-08
37.5810000193119	0.02	-0.02	2.33055711351698e-07	4.73868396891821e-08	-4.73868396891821e-08
37.6210000109673	0.02	-0.02	3.28617852738713e-07	7.38023600278922e-08	-7.38023600278922e-08
37.6610000026226	0.02	-0.02	9.52554698339862e-07	1.75088108326989e-07	-1.75088108326989e-07
37.721000019908	0.04	-0.04	2.42229214113967e-06	4.89859650417154e-07	-4.89859650417154e-07
37.8010000032187	0.04	-0.04	1.4025368757831e-05	2.79264289041875e-06	-2.79264289041875e-06
37.8810000163317	0.04	-0.04	4.98666877444899e-06	1.13100261086571e-06	-1.13100261086571e-06
37.9610000145435	0.04	-0.04	1.80644413677035e-06	3.96479236747104e-07	-3.96479236747104e-07
38.0410000127554	0.04	-0.04	5.9200592787526e-07	1.41191743724263e-07	-1.41191743724263e-07
38.1010000002384	0.02	-0.02	4.75686533163702e-07	1.01065710488078e-07	-1.01065710488078e-07
38.1410000216961	0.02	-0.02	1.94681138742638e-07	5.65987097519141e-08	-5.65987097519141e-08
38.1810000133514	0.02	-0.02	1.89839774267481e-07	3.50495354915632e-08	-3.50495354915632e-08
38.2210000050068	0.02	-0.02	9.03340404778871e-08	2.20984069363207e-08	-2.20984069363207e-08
38.2610000264645	0.02	-0.02	1.37040354960149e-07	3.38855502493871e-08	-3.38855502493871e-08
38.3210000139475	0.04	-0.04	2.87163275097029e-07	5.46962618058662e-08	-5.46962618058662e-08
38.4010000121594	0.04	-0.04	5.81596709120646e-07	1.42864910248807e-07	-1.42864910248807e-07
38.4810000103712	0.04	-0.04	7.70044122160448e-07	1.67734091205876e-07	-1.67734091205876e-07
38.5409999978542	0.02	-0.02	6.22855893684628e-07	1.43832922825315e-07	-1.43832922825315e-07
38.5810000193119	0.02	-0.02	3.21548081204588e-07	1.06735039369867e-07	-1.06735039369867e-07
38.6210000109673	0.02	-0.02	3.32102788926566e-07	7.69486487379585e-08	-7.69486487379585e-08
38.6610000026226	0.02	-0.02	2.2714594262608e-07	5.40849369916649e-08	-5.40849369916649e-08
38.721000019908	0.04	-0.04	1.80337297200963e-07	4.33128385058981e-08	-4.33128385058981e-08
38.781000007391	0.02	-0.02	3.96617581756854e-07	9.66499612009367e-08	-9.66499612009367e-08
38.8410000097752	0.04	-0.04	4.66062666975651e-07	1.07358977298481e-07	-1.07358977298481e-07
38.921000007987	0.04	-0.04	4.84206563185015e-07	1.05043570583808e-07	-1.05043570583808e-07
39.0410000127554	0.08	-0.08	3.19420079056931e-07	6.25491934094262e-08	-6.25491934094262e-08
39.1610000175238	0.04	-0.04	4.2699256927647e-07	9.50824947134775e-08	-9.50824947134775e-08
39.2410000157356	0.04	-0.04	5.97644677627558e-07	1.3429896612882e-07	-1.3429896612882e-07
39.3410000097752	0.06	-0.06	6.8017532103722e-07	1.56404477281197e-07	-1.56404477281197e-07
39.4610000145435	0.06	-0.06	9.66518923675792e-07	2.58823081226691e-07	-2.58823081226691e-07
39.5610000085831	0.04	-0.04	2.03287586435697e-06	4.93196768254792e-07	-4.93196768254792e-07
39.6410000067949	0.04	-0.04	3.31852291054568e-06	6.65823783905245e-07	-6.65823783905245e-07
39.721000019908	0.04	-0.04	2.27238562085734e-06	5.50688728225765e-07	-5.50688728225765e-07
39.8210000089804	0.06	-0.06	1.47840336355241e-06	3.58156009222908e-07	-3.58156009222908e-07
39.9810000133514	0.1	-0.1	9.58500135144346e-07	1.8229354246054e-07	-1.8229354246054e-07
40.1810000133514	0.1	-0.1	4.31841578029081e-07	1.06829317277931e-07	-1.06829317277931e-07
40.3810000133514	0.1	-0.1	3.19045907816068e-07	6.78035535949095e-08	-6.78035535949095e-08
40.5410000077883	0.06	-0.06	4.40852242812697e-07	9.33511408527378e-08	-9.33511408527378e-08
40.7210000099738	0.12	-0.12	3.21100291507394e-07	7.33651358361706e-08	-7.33651358361706e-08
40.9610000145435	0.12	-0.12	3.21363988027497e-07	8.32019581699048e-08	-8.32019581699048e-08
41.141000011762	0.06	-0.06	5.13732518209182e-07	1.1142436727292e-07	-1.1142436727292e-07
41.3810000113646	0.18	-0.18	1.56342547874116e-07	3.74984831375341e-08	-3.74984831375341e-08
41.6210000109673	0.06	-0.06	1.53466944843927e-07	3.79652302798408e-08	-3.79652302798408e-08
41.8410000135005	0.16	-0.16	8.11160136489464e-08	1.79600307554235e-08	-1.79600307554235e-08
42.0410000127554	0.04	-0.04	2.43122401642105e-07	4.89217427743606e-08	-4.89217427743606e-08
42.261000013219	0.18	-0.18	1.17258317229495e-07	3.3745937166224e-08	-3.3745937166224e-08
42.6210000109673	0.18	-0.18	2.43826102089403e-07	5.94834735626336e-08	-5.94834735626336e-08
42.9810000120269	0.18	-0.18	2.7921690681085e-07	1.04639706035719e-07	-1.04639706035719e-07
43.2610000145435	0.1	-0.1	5.60258424691907e-07	1.28409326115578e-07	-1.28409326115578e-07
43.4010000121594	0.04	-0.04	9.74715942060143e-07	1.99527396738825e-07	-1.99527396738825e-07
44.0010000115207	0.56	-0.56	2.11719637876418e-07	4.80487187380986e-08	-4.80487187380986e-08
44.7010000113078	0.14	-0.14	3.55453839168478e-07	8.27355734822709e-08	-8.27355734822709e-08
45.0410000127554	0.2	-0.2	1.46430005403959e-07	6.45419630159167e-08	-6.45419630159167e-08
45.3010000181198	0.06	-0.06	4.61637390103266e-07	1.0956732199316e-07	-1.0956732199316e-07
46.1210000117515	0.76	-0.76	1.12483754057133e-07	2.60798959523347e-08	-2.60798959523347e-08
50.2210000121453	3.34	-3.34	6.83341631321081e-08	1.3984857869874e-08	-1.3984857869874e-08
60.2610000121419	6.69999999999995	-6.69999999999995	7.65678472832104e-08	2.54511817374329e-08	-2.54511817374329e-08
67.3210000122918	0.36	-0.36	9.98263316567995e-07	2.44799076420381e-07	-2.44799076420381e-07
69.3210000121304	1.64	-1.64	5.43172598015423e-07	1.45707379418565e-07	-1.45707379418565e-07
70.9810000252724	0.02	-0.02	6.94015877442708e-06	1.69437432228287e-06	-1.69437432228287e-06
72.5610000120219	1.56	-1.56	1.05777333915404e-06	2.23386546645207e-07	-2.23386546645207e-07
80.3610000121941	6.23999999999995	-6.23999999999995	1.42052041012288e-06	2.89604403733628e-07	-2.89604403733628e-07
88.1610000121748	1.56	-1.56	6.31564753202934e-06	1.51745316004324e-06	-1.51745316004324e-06
